"SITE_NAME","YEAR","R_Stems","lnStemst_1","lnMecinust_1","lnGRASSt_1","lnO_WEEDt_1","lnBGROUNDt_1","pr_May","pr_Mayt_1","absTmin","meansrad","meanswe","meansoil"
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.0306666666666667,236.06,91.0268166666667
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.0719354838709677,289.074193548387,0
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.0246666666666667,323.136666666667,0
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.0032258064516129,331.087096774194,0
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.00387096774193548,282.358064516129,0
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.0283333333333333,219.806666666667,0
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.0506451612903226,153,0
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.131,86.4433333333333,0.01306
"BIG WOOD",2008,-0.405465108108165,3.04452243772342,2.07944154167984,1.09861228866811,0.693147180559945,1.70474809223843,"60.96","53.08","-21.04999",0.275483870967742,74.4903225806452,18.3158870967742
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.109677419354839,92.2806451612903,101.414874193548
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0989285714285714,143.685714285714,126.360228571429
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.116129032258065,178.283870967742,141.523516129032
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0946666666666667,236.37,42.5821633333333
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0983870967741935,280.009677419355,0
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.298333333333333,276.66,0
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0267741935483871,325.606451612903,0
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0306451612903226,275.538709677419,0
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0146666666666667,214.92,0
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.183225806451613,146.896774193548,0.667032258064516
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0416666666666667,93.29,0.718726666666667
"BIG WOOD",2009,-0.559615787935423,2.63905732961526,1.94591014905531,1.09861228866811,1.25276296849537,1.79175946922805,"61.38","60.96","-22.15",0.0764516129032258,74.2516129032258,10.3622225806452
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.181612903225806,88.941935483871,57.9027935483871
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.00928571428571428,138.517857142857,89.2516642857143
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.111612903225806,196.329032258065,65.5915935483871
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.117666666666667,230.036666666667,2.20806666666667
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.0516129032258065,268.264516129032,0
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.0533333333333333,297.683333333333,0
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.00548387096774194,333.438709677419,0
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.03,271.825806451613,0
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.0366666666666667,216.973333333333,0
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.181612903225806,141.429032258065,0.833341935483871
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.135666666666667,87.9866666666667,6.03116
"BIG WOOD",2010,-0.470003629245735,2.07944154167984,2.07944154167984,1.25276296849537,1.09861228866811,2.07944154167984,"72.8","61.38","-24.04999",0.225806451612903,69.958064516129,66.5862129032258
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0396774193548387,90.4451612903226,123.192070967742
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0778571428571429,138.596428571429,137.317103571429
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.238064516129032,171.916129032258,166.761477419355
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.114,211.553333333333,89.83802
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0890322580645161,273.816129032258,1.16075483870968
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0596666666666667,321.006666666667,0
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0287096774193548,330.596774193548,0
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0141935483870968,285.861290322581,0
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.01,214.763333333333,0
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.208064516129032,142.906451612903,0
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.07,88.41,6.53826
"BIG WOOD",2011,0.182321556793955,1.6094379124341,1.09861228866811,0.916290731874155,2.01490302054226,2.19722457733622,"72.62","72.8","-24.45",0.0587096774193548,82.1935483870968,11.3115451612903
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.181290322580645,90.741935483871,28.9481903225806
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0275,133.942857142857,23.9787285714286
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.313548387096774,170.103225806452,9.75568709677419
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.082,232.986666666667,0
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0767741935483871,293.325806451613,0
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0203333333333333,328.306666666667,0
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0325806451612903,324.393548387097,0
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0219354838709677,289.193548387097,0
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0143333333333333,216.603333333333,0
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.0645161290322581,153.338709677419,0.859109677419355
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.144,87.16,0.125233333333333
"BIG WOOD",2012,-0.405465108108164,1.79175946922805,2.07944154167984,0,3.43398720448515,2.67414864942653,"70.24","72.62","-19.95",0.321612903225806,71.1709677419355,41.0177709677419
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0567741935483871,93.558064516129,78.7145870967742
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0435714285714286,146.542857142857,89.9517
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0467741935483871,189.916129032258,43.0781387096774
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.04,232.803333333333,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0729032258064516,290.812903225806,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0246666666666667,324.553333333333,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0316129032258064,326.974193548387,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0225806451612903,274.248387096774,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.178,178.843333333333,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0432258064516129,154.18064516129,0
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.048,89.01,0.66811
"BIG WOOD",2013,-0.693147180559945,1.38629436111989,3.36729582998647,0.693147180559945,2.52572864430826,2.39789527279837,"54.06","70.24","-25.15",0.0393548387096774,75.341935483871,3.52821612903226
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.0796774193548387,94.2903225806452,21.7822032258065
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.170714285714286,124.725,62.5832571428571
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.131290322580645,182.693548387097,31.3207387096774
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.0943333333333333,234.46,0.0889666666666667
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.0374193548387097,304.648387096774,0
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.033,319.22,0
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.027741935483871,312.283870967742,0
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.38,247.093548387097,0
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.115333333333333,205.616666666667,0
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.0296774193548387,153.851612903226,0
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.138666666666667,87.91,8.11498333333333
"BIG WOOD",2014,0,0.693147180559945,2.83321334405622,0.693147180559945,2.7408400239252,0.405465108108164,"56.34","54.06","-25.15",0.205806451612903,62.8290322580645,39.9654580645161
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.0670967741935484,92.7838709677419,104.020116129032
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.109285714285714,137.289285714286,127.434207142857
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.00806451612903226,197.022580645161,39.402364516129
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.0273333333333333,242.406666666667,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.221290322580645,270.529032258064,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.0233333333333333,327.713333333333,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.047741935483871,311.664516129032,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.0867741935483871,277.667741935484,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.064,211.84,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.0816129032258065,145.703225806452,0
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.131,88,13.74022
"BIG WOOD",2015,0.405465108108164,0.693147180559945,2.99573227355399,3.40119738166216,0,2.01490302054226,"71.84","56.34","-22.15",0.253225806451613,68.6741935483871,60.9809
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.104838709677419,89.9161290322581,106.207419354839
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.0217857142857143,146.1,130.083207142857
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.177741935483871,178.68064516129,118.170732258065
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.125,243.3,16.8543233333333
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.158709677419355,287.738709677419,0
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.00633333333333333,326.986666666667,0
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.00612903225806452,337.354838709677,0
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0,290.054838709677,0
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.174333333333333,203.866666666667,0
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.275161290322581,137.783870967742,0
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.00733333333333333,92.2633333333333,0.178923333333333
"BIG WOOD",2016,0,1.09861228866811,3.09104245335832,0.693147180559945,1.25276296849537,2.39789527279837,"82.16","71.84","-21.75001",0.286129032258065,71.7064516129032,46.6808064516129
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.335483870967742,92.9,146.023648387097
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.563214285714286,131.453571428571,231.416396428571
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.125483870967742,187.241935483871,246.406567741935
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.103333333333333,231.93,100.088133333333
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.117096774193548,303.790322580645,0
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.046,310.17,0
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.0290322580645161,325.887096774194,0
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.0158064516129032,274.151612903226,0
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.071,200.633333333333,0
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.0703225806451613,151.496774193548,0
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.214,80.0033333333333,5.90414666666667
"BIG WOOD",2017,-0.405465108108164,1.09861228866811,2.484906649788,0,2.484906649788,2.70805020110221,"122.62","82.16","-25.15",0.02,77.7290322580645,16.2301903225806
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0964516129032258,82.9451612903226,51.309035483871
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0717857142857143,139.7,56.3937035714286
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.222258064516129,176.858064516129,70.0583580645161
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0573333333333333,225.533333333333,3.50213666666667
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.251935483870968,286.351612903226,0
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.064,324.853333333333,0
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0116129032258065,330.832258064516,0
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0,281.770967741935,0
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.00133333333333333,216.73,0
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0612903225806452,144.470967741935,0
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0733333333333333,89.0933333333333,6.31770666666667
"BIG WOOD",2018,0,0.693147180559945,2.83321334405622,0,3.13549421592915,4.1026433650368,"62.72","122.62","-18.65",0.0493548387096774,75.9741935483871,48.3455516129032
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.180322580645161,91.6322580645161,77.8424838709677
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.602142857142857,129.103571428571,132.934007142857
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.100645161290323,198.887096774194,188.286012903226
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.120666666666667,215.32,49.1842133333333
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.273870967741935,275.732258064516,0
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.0213333333333333,324.833333333333,0
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.0464516129032258,318.648387096774,0
"BIG WOOD",2019,-0.693147180559945,0.693147180559945,1.94591014905531,1.94591014905531,2.56494935746154,3.13549421592915,"89.9","62.72","-20.75001",0.0164516129032258,277.083870967742,0
